Time,G,X,I,u,D
2026-08-14 11:18:00,127.95447436756834,10748.070657012531,1639.664362791695,0.02112267499992533,0.0
2026-08-14 11:21:00,126.80881207459416,10133.555431493345,1796.4311279579986,0.02112267499992533,0.0
2026-08-14 11:24:00,126.09157287887865,9454.497682308296,1972.9713447771153,0.02112267499992533,0.0
2026-08-14 11:27:00,126.22835416538652,8717.32417845433,2158.801288829597,0.02112267499992533,0.0
2026-08-14 11:30:00,127.38181561316699,7940.596545428104,2335.224601282721,0.02112267499992533,0.0
2026-08-14 11:33:00,129.3178722828844,7152.7433666835295,2479.3802503611723,0.02112267499992533,0.0
2026-08-14 11:36:00,131.70801115263558,6384.1038769677125,2572.2717320222273,0.02112267499992533,0.0
2026-08-14 11:39:00,134.21418256471478,5658.793324324047,2604.937583409372,0.02112267499992533,0.0
2026-08-14 11:42:00,136.4885556978893,4991.332684178759,2578.948936328433,0.02112267499992533,0.0
2026-08-14 11:45:00,138.1756363725382,4387.724045087844,2502.93674493888,0.02112267499992533,0.0
2026-08-14 11:48:00,138.91577372428367,3848.1719339992433,2388.540774512009,0.02112267499992533,0.0
2026-08-14 11:51:00,138.34878837712768,3369.5618755263513,2247.542757567853,0.02112267499992533,0.0
2026-08-14 11:54:00,136.11686683275389,2947.16132829932,2090.355781090439,0.02112267499992533,0.0
2026-08-14 11:57:00,134.0253362215908,2575.6397734487327,1925.4611179942297,0.02112267499992533,0.0
2026-08-14 12:00:00,134.71103694779111,2249.6329176624085,1759.3729618090829,0.02112267499992533,0.0
2026-08-14 12:03:00,135.2918087958181,1964.0334659756552,1596.8484832256468,0.02112267499992533,0.0
2026-08-14 12:06:00,135.80763153921362,1714.1263464055376,1441.1833777491051,0.02112267499992533,0.0
2026-08-14 12:09:00,136.30281946411466,1495.6381327790432,1294.5123976589366,0.02112267499992533,0.0
2026-08-14 12:12:00,136.8252992555573,1304.7404357067858,1158.0792406136031,0.02112267499992533,0.0
2026-08-14 12:15:00,137.4258738410288,1138.0295998840134,1032.4636285880556,0.02112267499992533,0.0
2026-08-14 12:18:00,138.15753421313892,992.495169152025,917.7648209502862,0.02112267499992533,0.0
2026-08-14 12:21:00,139.07485160177396,865.4840226606565,813.7457983791616,0.02112267499992533,0.0
2026-08-14 12:24:00,140.2334626176819,754.663952147295,719.9440759412602,0.02112267499992533,0.0
2026-08-14 12:27:00,141.66712160546496,657.9886759364502,635.7552442606626,0.02112267499992533,0.0
2026-08-14 12:30:00,143.27473521893629,573.6652769829647,560.4947814823556,0.02112267499992533,0.0
2026-08-14 12:33:00,144.7525258586472,500.1244799682355,493.4428750494623,0.02112267499992533,0.0
2026-08-14 12:36:00,145.75152163664166,435.9938607107889,433.87615985188154,0.02112267499992533,0.0
2026-08-14 12:39:00,145.92246989178386,380.07390466359556,381.089516082451,0.02112267499992533,0.0
2026-08-14 12:42:00,144.96156219445766,331.31673946302163,334.4104124353837,0.02112267499992533,0.0
2026-08-14 12:45:00,142.8394736442179,288.80732409287606,293.20773395490244,0.02112267499992533,0.0
2026-08-14 12:48:00,139.93878936356288,251.74686345225592,256.8965907960191,0.02112267499992533,0.0
2026-08-14 12:51:00,136.73325260581447,219.43821962151895,224.9402508917998,0.02112267499992533,0.0
2026-08-14 12:54:00,133.69612746922496,191.27310252312975,196.85006138587428,0.02112267499992533,0.0
2026-08-14 12:57:00,131.26128865456445,166.72083855382328,172.18400690569402,0.02112267499992533,0.0
2026-08-14 13:00:00,129.6286242099707,145.3185334853297,150.54438522128544,0.02112267499992533,0.0
2026-08-14 13:03:00,128.64729816952,1086.815383758524,161.80657598659752,0.02112267499992533,23.333333333333332
2026-08-14 13:06:00,128.0922201699999,3594.2682959502663,389.08262610190127,2.354456008333259,0.0
2026-08-14 13:09:00,127.76062136290334,7251.739273123134,940.0799449799443,0.02112267499992533,0.0
2026-08-14 13:12:00,127.50775928033659,11726.668481808707,1851.1535760360794,0.02112267499992533,0.0
2026-08-14 13:15:00,127.30522218778512,16636.39508312554,3117.925561009402,0.02112267499992533,0.0
2026-08-14 13:18:00,127.26166779005948,20476.474246492362,4610.816055116706,0.02112267499992533,0.0
2026-08-14 13:21:00,127.51932267851444,23121.74134972583,6076.264913180368,0.02112267499992533,0.0
2026-08-14 13:24:00,128.18808049728395,24900.09137029943,7326.12542462884,0.02112267499992533,0.0
2026-08-14 13:27:00,129.32673183570623,26131.303475004697,8211.50914381246,0.02112267499992533,0.0
2026-08-14 13:30:00,131.03278259906762,27097.13526028472,8642.493917626607,0.02112267499992533,0.0
2026-08-14 13:33:00,133.5069053960032,27975.343279708708,8633.527339389106,0.02112267499992533,0.0
2026-08-14 13:36:00,136.92302338359954,28823.006164351988,8293.0890937588,0.02112267499992533,0.0
2026-08-14 13:39:00,141.42020776954698,29629.246465219956,7755.683234606561,0.02112267499992533,0.0
